,date,mmwr_week,location,distributed,distributed_janssen,distributed_moderna,distributed_pfizer,distributed_unk_manuf,dist_per_100k,distributed_per_100k_5plus,distributed_per_100k_12plus,distributed_per_100k_18plus,distributed_per_100k_65plus,administered,administered_5plus,administered_12plus,administered_18plus,administered_65plus,administered_janssen,administered_moderna,administered_pfizer,administered_unk_manuf,admin_per_100k,admin_per_100k_5plus,admin_per_100k_12plus,admin_per_100k_18plus,admin_per_100k_65plus,recip_administered,administered_dose1_recip,administered_dose1_pop_pct,administered_dose1_recip_5plus,administered_dose1_recip_5pluspop_pct,administered_dose1_recip_1,administered_dose1_recip_2,administered_dose1_recip_3,administered_dose1_recip_4,administered_dose1_recip_5,administered_dose1_recip_6,series_complete_yes,series_complete_pop_pct,series_complete_5plus,series_complete_5pluspop_pct,series_complete_12plus,series_complete_12pluspop,series_complete_18plus,series_complete_18pluspop,series_complete_65plus,series_complete_65pluspop,series_complete_janssen,series_complete_moderna,series_complete_pfizer,series_complete_unk_manuf,series_complete_janssen_5plus,series_complete_moderna_5plus,series_complete_pfizer_5plus,series_complete_unk_manuf_5plus,series_complete_janssen_12plus,series_complete_moderna_12plus,series_complete_pfizer_12plus,series_complete_unk_manuf_1,series_complete_janssen_18plus,series_complete_moderna_18plus,series_complete_pfizer_18plus,series_complete_unk_manuf_2,series_complete_janssen_65plus,series_complete_moderna_65plus,series_complete_pfizer_65plus,series_complete_unk_manuf_3,additional_doses,additional_doses_vax_pct,additional_doses_5plus,additional_doses_5plus_vax_pct,additional_doses_12plus,additional_doses_12plus_vax_pct,additional_doses_18plus,additional_doses_18plus_vax_pct,additional_doses_50plus,additional_doses_50plus_vax_pct,additional_doses_65plus,additional_doses_65plus_vax_pct,additional_doses_moderna,additional_doses_pfizer,additional_doses_janssen,additional_doses_unk_manuf,second_booster,second_booster_50plus,second_booster_50plus_vax_pct,second_booster_65plus,second_booster_65plus_vax_pct,second_booster_janssen,second_booster_moderna,second_booster_pfizer,second_booster_unk_manuf
31466,2021-02-19T00:00:00.000,7,MA,1580500,0,0,0,0,22931,0,0,28530,0,1316402,0,0,1315707,0,0,651819,664557,26,19099,0,0,23750,0,1306722,979316,14.2,0,0,0,0,978760,17.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
31386,2021-02-20T00:00:00.000,7,MA,1737170,0,0,0,0,25204,0,0,31359,0,1375439,0,0,1374695,0,0,681828,693584,27,19956,0,0,24815,0,1364844,1019629,14.8,0,0,0,0,1019037,18.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
31368,2021-02-21T00:00:00.000,8,MA,1737170,0,0,0,0,25204,0,0,31359,0,1426512,0,0,1425708,0,0,701376,725109,27,20697,0,0,25736,0,1415025,1045682,15.2,0,0,0,0,1045063,18.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
31255,2021-02-22T00:00:00.000,8,MA,1737170,0,0,0,0,25204,0,0,31359,0,1468992,0,0,1468135,0,0,715037,753928,27,21313,0,0,26502,0,1456883,1070869,15.5,0,0,0,0,1070219,19.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
31213,2021-02-23T00:00:00.000,8,MA,1747380,0,0,0,0,25352,0,0,31543,0,1500077,0,0,1499183,0,0,724657,775393,27,21764,0,0,27063,0,1487395,1090809,15.8,0,0,0,0,1090139,19.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
31155,2021-02-24T00:00:00.000,8,MA,1982950,0,0,0,0,28770,0,0,35795,0,1533534,0,0,1532614,0,0,739294,794213,27,22249,0,0,27666,0,1520416,1108977,16.1,0,0,0,0,1108292,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
31094,2021-02-25T00:00:00.000,8,MA,2025060,0,0,0,0,29381,0,0,36555,0,1576657,0,0,1575710,0,0,764022,812608,27,22875,0,0,28444,0,1562986,1133903,16.5,0,0,0,0,1133200,20.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
31027,2021-02-26T00:00:00.000,8,MA,2068660,0,0,0,0,30013,0,0,37342,0,1625459,0,0,1624455,0,0,792194,833238,27,23583,0,0,29324,0,1611434,1162144,16.9,0,0,0,0,1161394,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
30974,2021-02-27T00:00:00.000,8,MA,2091730,0,0,0,0,30348,0,0,37759,0,1684341,0,0,1683279,0,0,823760,860554,27,24437,0,0,30386,0,1669948,1194345,17.3,0,0,0,0,1193554,21.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
30862,2021-02-28T00:00:00.000,9,MA,2091730,0,0,0,0,30348,0,0,37759,0,1735916,0,0,1734814,0,0,850688,885201,27,25186,0,0,31316,0,1721336,1220455,17.7,0,0,0,0,1219632,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
30803,2021-03-01T00:00:00.000,9,MA,2091730,0,0,0,0,30348,0,0,37759,0,1803528,0,0,1802308,0,0,889964,913537,27,26167,0,0,32534,0,1788262,1260542,18.3,0,0,0,0,1259646,22.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
30740,2021-03-02T00:00:00.000,9,MA,2115560,0,0,0,0,30694,0,0,38189,0,1837816,0,0,1836567,0,0,907498,930291,27,26664,0,0,33153,0,1822189,1278555,18.5,0,0,0,0,1277636,23.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
30688,2021-03-03T00:00:00.000,9,MA,2296020,0,0,0,0,33312,0,0,41447,0,1884139,0,0,1882829,0,0,929636,954471,32,27336,0,0,33988,0,1868321,1306343,19,0,0,0,0,1305376,23.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
30620,2021-03-04T00:00:00.000,9,MA,2381160,0,0,0,0,34547,0,0,42984,0,1941018,0,0,1939598,0,1,956812,984165,40,28161,0,0,35013,0,1925044,1341520,19.5,0,0,0,0,1340449,24.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
30547,2021-03-05T00:00:00.000,9,MA,2476070,69200,1266900,1139970,0,35924,0,0,44697,211751,2005708,0,0,2004222,894420,20,990042,1015606,40,29100,0,0,36179,76490,1989683,1379021,20,0,0,0,0,1377902,24.9,672887,57.5,605418,8.8,0,0,0,0,605064,10.9,221310,18.9,18,259226,346169,5,,,,,0,0,0,0,18,259211,345830,5,2,55853,165454,1,,0,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
30502,2021-03-06T00:00:00.000,9,MA,2497130,69200,1266900,1161030,0,36230,0,0,45077,213552,2082052,0,0,2080531,944130,4431,1032380,1045201,40,30207,0,0,37557,80741,2065788,1423801,20.7,0,0,0,0,1422662,25.7,700877,59.9,640982,9.3,0,0,0,0,640613,11.6,245952,21,4356,275676,360945,5,,,,,0,0,0,0,4356,275661,360591,5,2969,67020,175962,1,,0,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
30461,2021-03-07T00:00:00.000,10,MA,2497130,69200,1266900,1161030,0,36230,0,0,45077,213552,2148356,0,0,2146792,982921,7400,1067460,1073456,40,31169,0,0,38753,84058,2132107,1463301,21.2,0,0,0,0,1462133,26.4,723563,61.9,670471,9.7,0,0,0,0,670087,12.1,264156,22.6,7323,289199,373944,5,,,,,0,0,0,0,7323,289184,373575,5,5034,75291,183830,1,,0,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
30363,2021-03-08T00:00:00.000,10,MA,2497130,69200,1266900,1161030,0,36230,0,0,45077,213552,2199086,0,0,2197475,1011089,12189,1087984,1098873,40,31905,0,0,39668,86467,2182085,1493343,21.7,0,0,0,0,1492149,26.9,737292,63.1,695094,10.1,0,0,0,0,694687,12.5,280931,24,12061,296227,386801,5,,,,,0,0,0,0,12060,296212,386410,5,7652,80535,192743,1,,0,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
30293,2021-03-09T00:00:00.000,10,MA,2657570,78000,1334300,1245270,0,38557,0,0,47973,227272,2226167,0,0,2224537,1023882,14446,1104504,1107177,40,32298,0,0,40156,87561,2209100,1510698,21.9,0,0,0,0,1509489,27.2,743767,63.6,706965,10.3,0,0,0,0,706554,12.8,287536,24.6,14315,302458,390187,5,,,,,0,0,0,0,14314,302443,389792,5,7901,84485,195149,1,,0,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
30256,2021-03-10T00:00:00.000,10,MA,2724620,78000,1395500,1251120,0,39530,0,0,49184,233007,2313916,0,0,2312230,1074506,26633,1149285,1137957,41,33571,0,0,41739,91891,2296236,1567359,22.7,0,0,0,0,1566114,28.3,772558,66.1,749328,10.9,0,0,0,0,748898,13.5,315911,27,26387,319181,403755,5,,,,,0,0,0,0,26386,319165,403342,5,14670,97159,204081,1,,0,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
30177,2021-03-11T00:00:00.000,10,MA,2859820,78000,1460500,1321320,0,41492,0,0,51624,244569,2376322,0,0,2374591,1107286,32808,1177220,1166253,41,34477,0,0,42865,94694,2358766,1608665,23.3,0,0,0,0,1607386,29,791792,67.7,776259,11.3,0,0,0,0,775818,14,332269,28.4,32562,331282,412409,6,,,,,0,0,0,0,32561,331266,411985,6,17429,105593,209245,2,,0,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
30111,2021-03-12T00:00:00.000,10,MA,2861490,78000,1461000,1322490,0,41516,0,0,51654,244712,2443419,0,0,2438872,1105585,43141,1207578,1192659,41,35450,0,0,44025,94548,2426073,1650762,24,0,0,0,0,1647576,29.7,783938,67,811452,11.8,0,0,0,0,810165,14.6,343649,29.4,42842,346450,422153,7,,,,,0,0,0,0,42822,346368,420968,7,22163,111763,209720,3,,0,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
30073,2021-03-13T00:00:00.000,10,MA,2891100,78000,1463700,1349400,0,41946,0,0,52189,247244,2561749,0,0,2557010,1166773,55119,1264578,1242008,44,37167,0,0,46158,99781,2544068,1717752,24.9,0,0,0,0,1714440,30.9,811404,69.4,874031,12.7,0,0,0,0,872686,15.8,382723,32.7,54758,378487,440779,7,,,,,0,0,0,0,54736,378400,439543,7,27552,133913,221255,3,,0,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
29978,2021-03-14T00:00:00.000,11,MA,2891100,78000,1463700,1349400,0,41946,0,0,52189,247244,2561749,0,0,2557010,1166773,55119,1264578,1242008,44,37167,0,0,46158,99781,2544507,1718071,24.9,0,0,0,0,1714759,31,811483,69.4,874199,12.7,0,0,0,0,872852,15.8,382800,32.7,54807,378558,440827,7,,,,,0,0,0,0,54785,378471,439589,7,27562,133962,221273,3,,0,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
29930,2021-03-15T00:00:00.000,11,MA,2891100,78000,1463700,1349400,0,41946,0,0,52189,247244,2620671,0,0,2615819,1197888,60565,1289272,1270790,44,38022,0,0,47219,102442,2603481,1751693,25.4,0,0,0,0,1748300,31.6,824848,70.5,904685,13.1,0,0,0,0,903308,16.3,403909,34.5,60255,393197,451226,7,,,,,0,0,0,0,60233,393108,449960,7,31046,145107,227753,3,,0,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
29862,2021-03-16T00:00:00.000,11,MA,3069880,79400,1531100,1459380,0,44539,0,0,55416,262533,2633498,0,0,2628617,1203862,61248,1297588,1274618,44,38208,0,0,47451,102953,2616960,1759203,25.5,0,0,0,0,1755788,31.7,827054,70.7,911506,13.2,0,0,0,0,910121,16.4,408276,34.9,61133,397902,452464,7,,,,,0,0,0,0,61111,397812,451191,7,31507,148339,228427,3,,0,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
29810,2021-03-17T00:00:00.000,11,MA,3159090,87600,1608600,1462890,0,45834,0,0,57026,270162,2710203,0,0,2705072,1236658,63199,1332918,1314041,45,39321,0,0,48831,105758,2692907,1805897,26.2,0,0,0,0,1802292,32.5,842162,72,942557,13.7,0,0,0,0,941114,17,426965,36.5,63116,414544,464890,7,,,,,0,0,0,0,63094,414448,463565,7,32847,158368,235747,3,,0,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
29741,2021-03-18T00:00:00.000,11,MA,3270160,89900,1634300,1545960,0,47445,0,0,59031,279661,2773542,0,0,2768213,1263200,65905,1364382,1343210,45,40240,0,0,49970,108027,2756248,1845302,26.8,0,0,0,0,1841530,33.2,853842,73,969041,14.1,0,0,0,0,967562,17.5,443087,37.9,65828,429655,473551,7,,,,,0,0,0,0,65804,429555,472196,7,34133,167825,241126,3,,0,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
29665,2021-03-19T00:00:00.000,11,MA,3314010,89900,1637200,1586910,0,48081,0,0,59823,283411,2837941,0,0,2832332,1288645,68063,1400535,1369295,48,41174,0,0,51128,110204,2820884,1886403,27.4,0,0,0,0,1882433,34,864995,74,994623,14.4,0,0,0,0,993060,17.9,458732,39.2,67994,446560,480062,7,,,,,0,0,0,0,67969,446445,478639,7,35316,178298,245115,3,,0,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
29575,2021-03-20T00:00:00.000,11,MA,3321910,97800,1637200,1586910,0,48196,0,0,59965,284086,2909219,0,0,2903297,1316688,69448,1432358,1407364,49,42208,0,0,52409,112602,2892322,1932142,28,0,0,0,0,1927922,34.8,876367,74.9,1021600,14.8,0,0,0,0,1019975,18.4,475912,40.7,69390,460064,492139,7,,,,,0,0,0,0,69362,459948,490658,7,35704,187551,252654,3,,0,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
29530,2021-03-21T00:00:00.000,12,MA,3321910,97800,1637200,1586910,0,48196,0,0,59965,284086,2972826,0,0,2966560,1339716,70826,1462535,1439416,49,43131,0,0,53551,114571,2956488,1973933,28.6,0,0,0,0,1969475,35.6,886380,75.8,1044985,15.2,0,0,0,0,1043258,18.8,489632,41.9,70782,469850,504346,7,,,,,0,0,0,0,70752,469733,502766,7,36200,193362,260067,3,,0,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
29476,2021-03-22T00:00:00.000,12,MA,3321910,97800,1637200,1586910,0,48196,0,0,59965,284086,3032996,0,0,3026389,1361402,73183,1491073,1468691,49,44004,0,0,54631,116426,3016455,2008501,29.1,0,0,0,0,2003850,36.2,893816,76.4,1069066,15.5,0,0,0,0,1067236,19.3,503247,43,73149,479485,516425,7,,,,,0,0,0,0,73115,479368,514746,7,36518,199573,267153,3,,0,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
29367,2021-03-23T00:00:00.000,12,MA,3490490,99100,1706200,1685190,0,50642,0,0,63009,298503,3066115,0,0,3059288,1374055,73692,1507558,1484816,49,44485,0,0,55225,117508,3049669,2026414,29.4,0,0,0,0,2021611,36.5,897456,76.7,1084737,15.7,0,0,0,0,1082836,19.5,512312,43.8,73691,486889,524150,7,,,,,0,0,0,0,73656,486772,522401,7,36555,204427,271327,3,,0,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
29343,2021-03-24T00:00:00.000,12,MA,3557950,99500,1752200,1706250,0,51621,0,0,64226,304272,3131419,0,0,3124270,1399433,75527,1535964,1519878,50,45432,0,0,56398,119678,3115012,2067842,30,0,0,0,0,2062795,37.2,907880,77.6,1110288,16.1,0,0,0,0,1108311,20,527758,45.1,75512,498669,536099,8,,,,,0,0,0,0,75473,498550,534280,8,36962,212401,278391,4,,0,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
29265,2021-03-25T00:00:00.000,12,MA,3773250,101800,1848200,1823250,0,54744,0,0,68113,322684,3196050,0,0,3188411,1423874,77416,1563224,1555358,52,46370,0,0,57556,121768,3180053,2107488,30.6,0,0,0,0,2102133,37.9,917260,78.4,1137413,16.5,0,0,0,0,1135262,20.5,543475,46.5,77411,511255,548739,8,,,,,0,0,0,0,77371,511134,546749,8,37437,220237,285797,4,,0,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
29204,2021-03-26T00:00:00.000,12,MA,3846570,102200,1867300,1877070,0,55808,0,0,69436,328954,3270796,0,0,3262649,1449088,79219,1594115,1597409,53,47454,0,0,58896,123924,3255127,2154775,31.3,0,0,0,0,2148996,38.8,926362,79.2,1166923,16.9,0,0,0,0,1164688,21,560288,47.9,79245,524809,562861,8,,,,,0,0,0,0,79199,524685,560796,8,37926,228615,293743,4,,0,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
29122,2021-03-27T00:00:00.000,12,MA,3848770,102200,1869500,1877070,0,55840,0,0,69476,329143,3345239,0,0,3336706,1474971,80694,1628652,1635833,60,48534,0,0,60233,126138,3329855,2200864,31.9,0,0,0,0,2194738,39.6,935101,80,1196939,17.4,0,0,0,0,1194660,21.6,577998,49.4,80723,540864,575343,9,,,,,0,0,0,0,80674,540736,573241,9,38337,238912,300744,5,,0,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
29073,2021-03-28T00:00:00.000,13,MA,3848770,102200,1869500,1877070,0,55840,0,0,69476,329143,3424253,0,0,3415196,1500191,82702,1665606,1675884,61,49681,0,0,61649,128295,3408933,2251089,32.7,0,0,0,0,2244490,40.5,944002,80.7,1227553,17.8,0,0,0,0,1225221,22.1,594871,50.9,82698,557766,587080,9,,,,,0,0,0,0,82645,557632,584935,9,38913,249145,306808,5,,0,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
29024,2021-03-29T00:00:00.000,13,MA,3848770,102200,1869500,1877070,0,55840,0,0,69476,329143,3495331,0,0,3485600,1520373,84366,1696716,1714188,61,50712,0,0,62920,130021,3479443,2293964,33.3,0,0,0,0,2286758,41.3,949278,81.2,1256616,18.2,0,0,0,0,1254225,22.6,609898,52.2,84333,573625,598649,9,,,,,0,0,0,0,84277,573487,596452,9,39172,258737,311984,5,,0,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
28907,2021-03-30T00:00:00.000,13,MA,4117900,119600,1935200,2063100,0,59745,0,0,74334,352158,3535818,0,0,3525562,1533199,84966,1717158,1733633,61,51299,0,0,63642,131118,3520613,2316988,33.6,0,0,0,0,2309308,41.7,952267,81.4,1275456,18.5,0,0,0,0,1273011,23,619978,53,85084,584773,605590,9,,,,,0,0,0,0,85023,584629,603350,9,39298,265545,315130,5,,0,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
28872,2021-03-31T00:00:00.000,13,MA,4270280,139000,2028400,2102880,0,61955,0,0,77085,365190,3611067,0,0,3600174,1557114,86677,1751464,1772862,64,52391,0,0,64989,133163,3596074,2362261,34.3,0,0,0,0,2353998,42.5,959037,82,1307031,19,0,0,0,0,1304526,23.5,637552,54.5,86812,602579,617631,9,,,,,0,0,0,0,86747,602430,615340,9,39661,276936,320950,5,,0,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
28812,2021-04-01T00:00:00.000,13,MA,4396850,148300,2062600,2185950,0,63792,0,0,79370,376014,3685186,0,0,3673680,1580678,89291,1784362,1811469,64,53467,0,0,66315,135178,3670712,2404819,34.9,0,0,0,0,2395646,43.2,965723,82.6,1341408,19.5,0,0,0,0,1338836,24.2,654889,56,89410,619964,632025,9,,,,,0,0,0,0,89332,619807,629688,9,40161,287101,327622,5,,0,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
28737,2021-04-02T00:00:00.000,13,MA,4461100,170100,2064100,2226900,0,64724,0,0,80530,381508,3771380,0,0,3758935,1603916,91843,1818234,1861239,64,54717,0,0,67854,137165,3757559,2458457,35.7,0,0,0,0,2448398,44.2,972806,83.2,1377011,20,0,0,0,0,1374349,24.8,671759,57.4,91972,637550,647479,10,,,,,0,0,0,0,91887,637387,645065,10,40701,297036,334016,6,,0,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
28652,2021-04-03T00:00:00.000,13,MA,4604300,240500,2136900,2226900,0,66802,0,0,83115,393755,3868668,0,0,3855090,1628503,95032,1855994,1917576,66,56129,0,0,69590,139268,3855222,2519546,36.6,0,0,0,0,2508268,45.3,979648,83.8,1416618,20.6,0,0,0,0,1413839,25.5,690291,59,95181,658152,663275,10,,,,,0,0,0,0,95063,657962,660804,10,41332,308858,340095,6,,0,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
28600,2021-04-04T00:00:00.000,14,MA,4604300,240500,2136900,2226900,0,66802,0,0,83115,393755,3968332,0,0,3855992,1628874,97987,1894775,1975504,66,57575,0,0,69606,139300,3955530,2581225,37.4,0,0,0,0,2508560,45.3,979686,83.8,1458104,21.2,0,0,0,0,1414500,25.5,690631,59.1,98181,680140,679772,11,,,,,0,0,0,0,95082,658382,661026,10,41338,309154,340133,6,,0,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
28534,2021-04-05T00:00:00.000,14,MA,4604300,240500,2136900,2226900,0,66802,0,0,83115,393755,4041785,0,0,3856805,1629179,101032,1921239,2019448,66,58640,0,0,69621,139326,4029215,2628913,38.1,0,0,0,0,2509005,45.3,979783,83.8,1487084,21.6,0,0,0,0,1414888,25.5,690848,59.1,101226,693125,692722,11,,,,,0,0,0,0,95097,658575,661206,10,41346,309331,340165,6,,0,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
28473,2021-04-06T00:00:00.000,14,MA,4891900,268000,2163000,2460900,0,70974,0,0,88306,418350,4079774,0,0,4062978,1671228,101854,1934996,2042858,66,59191,0,0,73343,142922,4067764,2654349,38.5,0,0,0,0,2640079,47.7,992204,84.9,1500461,21.8,0,0,0,0,1497478,27,721145,61.7,102112,698743,699595,11,,,,,0,0,0,0,101972,698558,696937,11,42173,327494,351471,7,,0,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
28427,2021-04-07T00:00:00.000,14,MA,5001550,298300,2236500,2466750,0,72565,0,0,90286,427727,4161913,0,0,4143842,1689174,104236,1966416,2091195,66,60383,0,0,74803,144456,4150146,2700986,39.2,0,0,0,0,2685977,48.5,996561,85.2,1538460,22.3,0,0,0,0,1535381,27.7,735054,62.9,104532,716536,717381,11,,,,,0,0,0,0,104392,716348,714630,11,42450,335186,357411,7,,0,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
28363,2021-04-08T00:00:00.000,14,MA,5132600,309700,2256700,2566200,0,74466,0,0,92651,438934,4252091,0,0,4232615,1704692,114866,1996275,2140883,67,61692,0,0,76405,145783,4240635,2760594,40.1,0,0,0,0,2744302,49.5,1001871,85.7,1580322,22.9,0,0,0,0,1577083,28.5,746755,63.9,115127,730487,734697,11,,,,,0,0,0,0,114945,730290,731837,11,43568,340697,362483,7,,0,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
28291,2021-04-09T00:00:00.000,14,MA,5211830,317400,2270900,2623530,0,75616,0,0,94081,445710,4345857,0,0,4324751,1719800,130643,2023274,2191872,68,63052,0,0,78068,147075,4334928,2823706,41,0,0,0,0,2805943,50.7,1006980,86.1,1627036,23.6,0,0,0,0,1623572,29.3,758355,64.9,130790,742597,753636,13,,,,,0,0,0,0,130546,742395,750618,13,45035,345990,367321,9,,0,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
28234,2021-04-10T00:00:00.000,14,MA,5331330,361500,2346300,2623530,0,77350,0,0,96239,455930,4461283,0,0,4438370,1741130,143161,2060631,2257423,68,64727,0,0,80119,148900,4450585,2891527,42,0,0,0,0,2872209,51.8,1012943,86.6,1687323,24.5,0,0,0,0,1683557,30.4,775248,66.3,143378,760716,783215,14,,,,,0,0,0,0,143089,760506,779948,14,46546,354635,374057,10,,0,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
28133,2021-04-11T00:00:00.000,15,MA,5331330,361500,2346300,2623530,0,77350,0,0,96239,455930,4569777,0,0,4545041,1756835,158821,2092606,2318282,68,66301,0,0,82045,150243,4559565,2964422,43,0,0,0,0,2943460,53.1,1018173,87.1,1738537,25.2,0,0,0,0,1734524,31.3,787056,67.3,159007,775159,804357,14,,,,,0,0,0,0,158657,774943,800910,14,47969,360449,378628,10,,0,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
28079,2021-04-12T00:00:00.000,15,MA,5331330,361500,2346300,2623530,0,77350,0,0,96239,455930,4651716,0,0,4624901,1765600,174700,2116034,2360914,68,67490,0,0,83486,150992,4641806,3021548,43.8,0,0,0,0,2998657,54.1,1021353,87.3,1779448,25.8,0,0,0,0,1775215,32,794060,67.9,174960,783866,820608,14,,,,,0,0,0,0,174551,783641,817009,14,49408,363097,381545,10,,0,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
28038,2021-04-13T00:00:00.000,15,MA,5494910,375100,2351200,2768610,0,79723,0,0,99191,469919,4708134,0,0,4679559,1770578,185480,2129553,2393033,68,68308,0,0,84473,151418,4699310,3065443,44.5,0,0,0,0,3040928,54.9,1023620,87.5,1803735,26.2,0,0,0,0,1799298,32.5,797680,68.2,185980,787654,830087,14,,,,,0,0,0,0,185522,787421,826341,14,50313,364064,383293,10,,0,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
27961,2021-04-14T00:00:00.000,15,MA,5610090,376000,2437400,2796690,0,81394,0,0,101271,479769,4800301,0,0,4769891,1782388,198033,2157249,2444951,68,69645,0,0,86104,152428,4791203,3124643,45.3,0,0,0,0,3098484,55.9,1027508,87.9,1849210,26.8,0,0,0,0,1844494,33.3,806724,69,198656,801671,848870,13,,,,,0,0,0,0,198117,801421,844943,13,51454,368074,387187,9,,0,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
27926,2021-04-15T00:00:00.000,15,MA,5768250,376000,2480900,2911350,0,83689,0,0,104126,493294,4895087,0,0,4862808,1794218,205434,2189531,2500054,68,71020,0,0,87781,153440,4886438,3183694,46.2,0,0,0,0,3155871,57,1031159,88.2,1892688,27.5,0,0,0,0,1887735,34.1,815707,69.8,206106,817600,868969,13,,,,,0,0,0,0,205534,817340,864848,13,52187,372128,391383,9,,0,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
